TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
1232, 0.000000, 0.105733, 0.131078, -0.160578, 0.000000, 0.095845, 0.015377, -0.030755, 0.000020, -0.000030, 0.012116, -0.024232, 0.000000, 0.144577, 0.002911
1233, 0.000000, 0.105627, 0.131084, -0.160556, 0.000000, 0.095860, 0.015380, -0.030759, 0.000020, -0.000030, 0.012118, -0.024237, 0.000000, 0.144508, 0.002914
1234, 0.000000, 0.105504, 0.131091, -0.160531, 0.000000, 0.095878, 0.015382, -0.030765, 0.000020, -0.000030, 0.012121, -0.024242, 0.000000, 0.144429, 0.002916
1235, 0.000000, 0.105365, 0.131099, -0.160504, 0.000000, 0.095901, 0.015385, -0.030771, 0.000020, -0.000030, 0.012124, -0.024247, 0.000000, 0.144343, 0.002919
1236, 0.000000, 0.105212, 0.131106, -0.160474, 0.000000, 0.095928, 0.015389, -0.030777, 0.000020, -0.000030, 0.012126, -0.024253, 0.000000, 0.144249, 0.002922
1237, 0.000000, 0.105052, 0.131114, -0.160442, 0.000000, 0.095956, 0.015392, -0.030784, 0.000020, -0.000030, 0.012129, -0.024259, 0.000000, 0.144150, 0.002925
1238, 0.000000, 0.104889, 0.131122, -0.160408, 0.000000, 0.095981, 0.015395, -0.030791, 0.000020, -0.000030, 0.012132, -0.024264, 0.000000, 0.144047, 0.002928
1239, 0.000000, 0.104727, 0.131130, -0.160373, 0.000000, 0.096001, 0.015399, -0.030798, 0.000020, -0.000030, 0.012135, -0.024270, 0.000000, 0.143941, 0.002931
1240, 0.000000, 0.104568, 0.131137, -0.160338, 0.000000, 0.096016, 0.015402, -0.030805, 0.000020, -0.000030, 0.012137, -0.024275, 0.000000, 0.143835, 0.002934
1241, 0.000000, 0.104410, 0.131144, -0.160302, 0.000000, 0.096031, 0.015406, -0.030812, 0.000020, -0.000030, 0.012140, -0.024280, 0.000000, 0.143728, 0.002937
1242, 0.000000, 0.104253, 0.131150, -0.160266, 0.000000, 0.096047, 0.015409, -0.030818, 0.000020, -0.000030, 0.012142, -0.024285, 0.000000, 0.143624, 0.002941
1243, 0.000000, 0.104097, 0.131155, -0.160230, 0.000000, 0.096067, 0.015413, -0.030825, 0.000020, -0.000030, 0.012145, -0.024290, 0.000000, 0.143523, 0.002946
1244, 0.000000, 0.103947, 0.131159, -0.160195, 0.000000, 0.096087, 0.015416, -0.030831, 0.000020, -0.000030, 0.012147, -0.024294, 0.000000, 0.143426, 0.002951
1245, 0.000000, 0.103805, 0.131162, -0.160161, 0.000000, 0.096107, 0.015419, -0.030837, 0.000020, -0.000030, 0.012149, -0.024298, 0.000000, 0.143335, 0.002955
1246, 0.000000, 0.103676, 0.131163, -0.160129, 0.000000, 0.096122, 0.015421, -0.030843, 0.000020, -0.000030, 0.012151, -0.024302, 0.000000, 0.143251, 0.002960
1247, 0.000000, 0.103561, 0.131163, -0.160099, 0.000000, 0.096135, 0.015424, -0.030848, 0.000020, -0.000030, 0.012153, -0.024305, 0.000000, 0.143174, 0.002964
1248, 0.000000, 0.103461, 0.131161, -0.160071, 0.000000, 0.096144, 0.015426, -0.030852, 0.000020, -0.000030, 0.012154, -0.024307, 0.000000, 0.143106, 0.002968
1249, 0.000000, 0.103377, 0.131157, -0.160045, 0.000000, 0.096150, 0.015428, -0.030856, 0.000020, -0.000030, 0.012154, -0.024309, 0.000000, 0.143048, 0.002972
1250, 0.000000, 0.103311, 0.131152, -0.160022, 0.000000, 0.096152, 0.015430, -0.030860, 0.000020, -0.000030, 0.012154, -0.024309, 0.000000, 0.142999, 0.002975
1251, 0.000000, 0.103263, 0.131145, -0.160001, 0.000000, 0.096150, 0.015431, -0.030862, 0.000020, -0.000030, 0.012154, -0.024308, 0.000000, 0.142962, 0.002979
1252, 0.000000, 0.103234, 0.131136, -0.159984, 0.000000, 0.096144, 0.015432, -0.030864, 0.000020, -0.000030, 0.012153, -0.024306, 0.000000, 0.142936, 0.002982
1253, 0.000000, 0.103225, 0.131125, -0.159969, 0.000000, 0.096134, 0.015432, -0.030865, 0.000020, -0.000030, 0.012152, -0.024303, 0.000000, 0.142922, 0.002985
1254, 0.000000, 0.103234, 0.131112, -0.159958, 0.000000, 0.096124, 0.015433, -0.030865, 0.000020, -0.000030, 0.012150, -0.024300, 0.000000, 0.142920, 0.002989
1255, 0.000000, 0.103257, 0.131098, -0.159949, 0.000000, 0.096114, 0.015433, -0.030865, 0.000020, -0.000030, 0.012149, -0.024297, 0.000000, 0.142930, 0.002993
1256, 0.000000, 0.103294, 0.131082, -0.159944, 0.000000, 0.096108, 0.015432, -0.030864, 0.000020, -0.000030, 0.012147, -0.024294, 0.000000, 0.142952, 0.002998
1257, 0.000000, 0.103345, 0.131065, -0.159941, 0.000000, 0.096102, 0.015431, -0.030862, 0.000020, -0.000030, 0.012145, -0.024290, 0.000000, 0.142985, 0.003003
1258, 0.000000, 0.103415, 0.131046, -0.159942, 0.000000, 0.096093, 0.015430, -0.030860, 0.000020, -0.000030, 0.012143, -0.024286, 0.000000, 0.143030, 0.003008
1259, 0.000000, 0.103503, 0.131026, -0.159945, 0.000000, 0.096079, 0.015429, -0.030857, 0.000020, -0.000030, 0.012141, -0.024282, 0.000000, 0.143084, 0.003013
1260, 0.000000, 0.103608, 0.131005, -0.159950, 0.000000, 0.096060, 0.015427, -0.030854, 0.000020, -0.000030, 0.012138, -0.024276, 0.000000, 0.143148, 0.003018
1261, 0.000000, 0.103726, 0.130983, -0.159958, 0.000000, 0.096038, 0.015425, -0.030850, 0.000020, -0.000030, 0.012135, -0.024271, 0.000000, 0.143220, 0.003023
1262, 0.000000, 0.103857, 0.130961, -0.159968, 0.000000, 0.096014, 0.015423, -0.030845, 0.000020, -0.000030, 0.012132, -0.024264, 0.000000, 0.143300, 0.003027
1263, 0.000000, 0.103996, 0.130938, -0.159979, 0.000000, 0.095989, 0.015420, -0.030841, 0.000020, -0.000030, 0.012129, -0.024258, 0.000000, 0.143386, 0.003030
1264, 0.000000, 0.104143, 0.130914, -0.159992, 0.000000, 0.095965, 0.015418, -0.030836, 0.000020, -0.000030, 0.012126, -0.024251, 0.000000, 0.143477, 0.003033
1265, 0.000000, 0.104293, 0.130891, -0.160006, 0.000000, 0.095941, 0.015415, -0.030830, 0.000020, -0.000030, 0.012122, -0.024245, 0.000000, 0.143572, 0.003037
1266, 0.000000, 0.104443, 0.130867, -0.160020, 0.000000, 0.095921, 0.015412, -0.030825, 0.000020, -0.000030, 0.012120, -0.024239, 0.000000, 0.143670, 0.003040
1267, 0.000000, 0.104592, 0.130844, -0.160034, 0.000000, 0.095904, 0.015410, -0.030819, 0.000020, -0.000030, 0.012117, -0.024234, 0.000000, 0.143769, 0.003043
1268, 0.000000, 0.104738, 0.130821, -0.160049, 0.000000, 0.095889, 0.015407, -0.030814, 0.000020, -0.000030, 0.012115, -0.024229, 0.000000, 0.143869, 0.003046
1269, 0.000000, 0.104883, 0.130798, -0.160062, 0.000000, 0.095875, 0.015404, -0.030809, 0.000020, -0.000030, 0.012112, -0.024225, 0.000000, 0.143968, 0.003049
1270, 0.000000, 0.105025, 0.130776, -0.160075, 0.000000, 0.095858, 0.015402, -0.030804, 0.000020, -0.000029, 0.012110, -0.024220, 0.000000, 0.144064, 0.003051
1271, 0.000000, 0.105164, 0.130755, -0.160086, 0.000000, 0.095840, 0.015399, -0.030799, 0.000020, -0.000029, 0.012108, -0.024216, 0.000000, 0.144156, 0.003053
1272, 0.000000, 0.105296, 0.130735, -0.160096, 0.000000, 0.095821, 0.015397, -0.030794, 0.000020, -0.000029, 0.012106, -0.024213, 0.000000, 0.144244, 0.003055
1273, 0.000000, 0.105418, 0.130716, -0.160103, 0.000000, 0.095804, 0.015395, -0.030790, 0.000020, -0.000029, 0.012105, -0.024210, 0.000000, 0.144325, 0.003058
1274, 0.000000, 0.105526, 0.130698, -0.160109, 0.000000, 0.095791, 0.015393, -0.030787, 0.000020, -0.000029, 0.012104, -0.024208, 0.000000, 0.144401, 0.003060
1275, 0.000000, 0.105620, 0.130682, -0.160112, 0.000000, 0.095782, 0.015392, -0.030784, 0.000020, -0.000029, 0.012104, -0.024207, 0.000000, 0.144468, 0.003063
1276, 0.000000, 0.105696, 0.130668, -0.160112, 0.000000, 0.095778, 0.015391, -0.030781, 0.000020, -0.000029, 0.012104, -0.024208, 0.000000, 0.144526, 0.003065
1277, 0.000000, 0.105753, 0.130655, -0.160110, 0.000000, 0.095781, 0.015390, -0.030779, 0.000020, -0.000029, 0.012105, -0.024210, 0.000000, 0.144574, 0.003067
1278, 0.000000, 0.105789, 0.130643, -0.160105, 0.000000, 0.095791, 0.015389, -0.030778, 0.000020, -0.000029, 0.012107, -0.024214, 0.000000, 0.144613, 0.003069
1279, 0.000000, 0.105802, 0.130634, -0.160097, 0.000000, 0.095810, 0.015389, -0.030778, 0.000020, -0.000029, 0.012110, -0.024219, 0.000000, 0.144641, 0.003072
1280, 0.000000, 0.105796, 0.130626, -0.160086, 0.000000, 0.095834, 0.015389, -0.030778, 0.000020, -0.000029, 0.012113, -0.024225, 0.000000, 0.144659, 0.003074
1281, 0.000000, 0.105775, 0.130620, -0.160073, 0.000000, 0.095860, 0.015389, -0.030778, 0.000020, -0.000029, 0.012116, -0.024232, 0.000000, 0.144667, 0.003076
1282, 0.000000, 0.105742, 0.130615, -0.160057, 0.000000, 0.095883, 0.015390, -0.030780, 0.000020, -0.000029, 0.012119, -0.024238, 0.000000, 0.144665, 0.003079
1283, 0.000000, 0.105701, 0.130612, -0.160038, 0.000000, 0.095899, 0.015391, -0.030781, 0.000020, -0.000029, 0.012122, -0.024245, 0.000000, 0.144652, 0.003081
1284, 0.000000, 0.105654, 0.130611, -0.160017, 0.000000, 0.095909, 0.015392, -0.030784, 0.000020, -0.000029, 0.012125, -0.024250, 0.000000, 0.144631, 0.003084
1285, 0.000000, 0.105600, 0.130611, -0.159994, 0.000000, 0.095914, 0.015393, -0.030786, 0.000020, -0.000029, 0.012127, -0.024255, 0.000000, 0.144600, 0.003087
1286, 0.000000, 0.105538, 0.130612, -0.159969, 0.000000, 0.095915, 0.015395, -0.030790, 0.000020, -0.000029, 0.012130, -0.024259, 0.000000, 0.144562, 0.003090
1287, 0.000000, 0.105466, 0.130615, -0.159943, 0.000000, 0.095915, 0.015397, -0.030793, 0.000020, -0.000030, 0.012132, -0.024263, 0.000000, 0.144515, 0.003094
1288, 0.000000, 0.105384, 0.130619, -0.159916, 0.000000, 0.095916, 0.015399, -0.030798, 0.000020, -0.000030, 0.012134, -0.024267, 0.000000, 0.144462, 0.003098
1289, 0.000000, 0.105291, 0.130625, -0.159887, 0.000000, 0.095919, 0.015401, -0.030802, 0.000020, -0.000030, 0.012136, -0.024272, 0.000000, 0.144401, 0.003101
1290, 0.000000, 0.105188, 0.130631, -0.159858, 0.000000, 0.095925, 0.015403, -0.030807, 0.000020, -0.000030, 0.012138, -0.024277, 0.000000, 0.144335, 0.003105
1291, 0.000000, 0.105077, 0.130638, -0.159828, 0.000000, 0.095934, 0.015406, -0.030812, 0.000020, -0.000030, 0.012141, -0.024282, 0.000000, 0.144265, 0.003108
1292, 0.000000, 0.104955, 0.130647, -0.159799, 0.000000, 0.095949, 0.015409, -0.030818, 0.000020, -0.000030, 0.012144, -0.024289, 0.000000, 0.144190, 0.003112
1293, 0.000000, 0.104825, 0.130656, -0.159770, 0.000000, 0.095970, 0.015412, -0.030823, 0.000020, -0.000030, 0.012148, -0.024297, 0.000000, 0.144112, 0.003115
1294, 0.000000, 0.104686, 0.130665, -0.159741, 0.000000, 0.096000, 0.015414, -0.030829, 0.000020, -0.000030, 0.012153, -0.024306, 0.000000, 0.144034, 0.003119
1295, 0.000000, 0.104541, 0.130675, -0.159714, 0.000000, 0.096038, 0.015417, -0.030835, 0.000020, -0.000030, 0.012158, -0.024316, 0.000000, 0.143955, 0.003123
1296, 0.000000, 0.104391, 0.130685, -0.159688, 0.000000, 0.096084, 0.015420, -0.030841, 0.000020, -0.000030, 0.012163, -0.024327, 0.000000, 0.143878, 0.003128
1297, 0.000000, 0.104243, 0.130695, -0.159665, 0.000000, 0.096132, 0.015423, -0.030846, 0.000020, -0.000030, 0.012169, -0.024338, 0.000000, 0.143804, 0.003133
1298, 0.000000, 0.104102, 0.130704, -0.159643, 0.000000, 0.096179, 0.015426, -0.030851, 0.000020, -0.000030, 0.012175, -0.024350, 0.000000, 0.143734, 0.003139
1299, 0.000000, 0.103976, 0.130714, -0.159624, 0.000000, 0.096219, 0.015428, -0.030856, 0.000020, -0.000030, 0.012180, -0.024360, 0.000000, 0.143668, 0.003144
1300, 0.000000, 0.103866, 0.130722, -0.159607, 0.000000, 0.096251, 0.015430, -0.030861, 0.000020, -0.000030, 0.012184, -0.024369, 0.000000, 0.143608, 0.003149
1301, 0.000000, 0.103775, 0.130730, -0.159594, 0.000000, 0.096273, 0.015432, -0.030865, 0.000020, -0.000030, 0.012188, -0.024376, 0.000000, 0.143554, 0.003154
1302, 0.000000, 0.103701, 0.130738, -0.159584, 0.000000, 0.096288, 0.015434, -0.030868, 0.000020, -0.000030, 0.012191, -0.024382, 0.000000, 0.143509, 0.003158
1303, 0.000000, 0.103644, 0.130744, -0.159577, 0.000000, 0.096297, 0.015435, -0.030870, 0.000020, -0.000030, 0.012193, -0.024385, 0.000000, 0.143471, 0.003163
1304, 0.000000, 0.103607, 0.130749, -0.159574, 0.000000, 0.096299, 0.015436, -0.030872, 0.000020, -0.000030, 0.012194, -0.024387, 0.000000, 0.143442, 0.003167
1305, 0.000000, 0.103588, 0.130754, -0.159575, 0.000000, 0.096295, 0.015437, -0.030873, 0.000020, -0.000030, 0.012194, -0.024387, 0.000000, 0.143422, 0.003171
1306, 0.000000, 0.103590, 0.130757, -0.159580, 0.000000, 0.096283, 0.015437, -0.030874, 0.000020, -0.000030, 0.012193, -0.024385, 0.000000, 0.143412, 0.003176
1307, 0.000000, 0.103611, 0.130760, -0.159588, 0.000000, 0.096265, 0.015437, -0.030874, 0.000020, -0.000030, 0.012191, -0.024382, 0.000000, 0.143411, 0.003180
1308, 0.000000, 0.103647, 0.130762, -0.159600, 0.000000, 0.096244, 0.015436, -0.030873, 0.000020, -0.000030, 0.012189, -0.024378, 0.000000, 0.143418, 0.003184
1309, 0.000000, 0.103694, 0.130763, -0.159615, 0.000000, 0.096225, 0.015435, -0.030871, 0.000020, -0.000030, 0.012187, -0.024373, 0.000000, 0.143435, 0.003187
1310, 0.000000, 0.103749, 0.130763, -0.159634, 0.000000, 0.096208, 0.015434, -0.030869, 0.000020, -0.000030, 0.012184, -0.024368, 0.000000, 0.143459, 0.003191
1311, 0.000000, 0.103813, 0.130763, -0.159656, 0.000000, 0.096195, 0.015433, -0.030866, 0.000020, -0.000030, 0.012181, -0.024362, 0.000000, 0.143492, 0.003194
1312, 0.000000, 0.103890, 0.130762, -0.159681, 0.000000, 0.096179, 0.015431, -0.030863, 0.000020, -0.000030, 0.012178, -0.024356, 0.000000, 0.143532, 0.003198
1313, 0.000000, 0.103984, 0.130760, -0.159708, 0.000000, 0.096156, 0.015429, -0.030859, 0.000020, -0.000030, 0.012174, -0.024349, 0.000000, 0.143579, 0.003201
1314, 0.000000, 0.104094, 0.130758, -0.159738, 0.000000, 0.096124, 0.015427, -0.030855, 0.000020, -0.000030, 0.012170, -0.024341, 0.000000, 0.143632, 0.003204
1315, 0.000000, 0.104216, 0.130756, -0.159770, 0.000000, 0.096087, 0.015425, -0.030850, 0.000020, -0.000030, 0.012166, -0.024332, 0.000000, 0.143690, 0.003207
1316, 0.000000, 0.104343, 0.130754, -0.159803, 0.000000, 0.096051, 0.015423, -0.030845, 0.000020, -0.000030, 0.012162, -0.024324, 0.000000, 0.143752, 0.003211
1317, 0.000000, 0.104470, 0.130751, -0.159837, 0.000000, 0.096020, 0.015420, -0.030840, 0.000020, -0.000030, 0.012158, -0.024316, 0.000000, 0.143817, 0.003214
1318, 0.000000, 0.104594, 0.130749, -0.159872, 0.000000, 0.095995, 0.015417, -0.030835, 0.000020, -0.000030, 0.012154, -0.024309, 0.000000, 0.143884, 0.003218
1319, 0.000000, 0.104714, 0.130747, -0.159908, 0.000000, 0.095974, 0.015415, -0.030830, 0.000020, -0.000030, 0.012151, -0.024302, 0.000000, 0.143952, 0.003221
1320, 0.000000, 0.104831, 0.130745, -0.159944, 0.000000, 0.095957, 0.015412, -0.030825, 0.000020, -0.000030, 0.012148, -0.024297, 0.000000, 0.144019, 0.003224
1321, 0.000000, 0.104943, 0.130743, -0.159979, 0.000000, 0.095943, 0.015410, -0.030820, 0.000020, -0.000030, 0.012146, -0.024291, 0.000000, 0.144085, 0.003227
1322, 0.000000, 0.105052, 0.130742, -0.160013, 0.000000, 0.095929, 0.015408, -0.030815, 0.000020, -0.000030, 0.012143, -0.024287, 0.000000, 0.144149, 0.003230
1323, 0.000000, 0.105156, 0.130741, -0.160046, 0.000000, 0.095915, 0.015405, -0.030811, 0.000020, -0.000030, 0.012141, -0.024283, 0.000000, 0.144210, 0.003233
1324, 0.000000, 0.105255, 0.130741, -0.160078, 0.000000, 0.095901, 0.015403, -0.030807, 0.000020, -0.000030, 0.012139, -0.024279, 0.000000, 0.144267, 0.003236
1325, 0.000000, 0.105346, 0.130742, -0.160108, 0.000000, 0.095887, 0.015401, -0.030803, 0.000020, -0.000030, 0.012137, -0.024275, 0.000000, 0.144320, 0.003240
1326, 0.000000, 0.105429, 0.130744, -0.160136, 0.000000, 0.095875, 0.015400, -0.030800, 0.000020, -0.000030, 0.012136, -0.024272, 0.000000, 0.144366, 0.003244
1327, 0.000000, 0.105503, 0.130746, -0.160162, 0.000000, 0.095862, 0.015398, -0.030797, 0.000020, -0.000030, 0.012134, -0.024268, 0.000000, 0.144407, 0.003249
1328, 0.000000, 0.105567, 0.130750, -0.160185, 0.000000, 0.095848, 0.015397, -0.030794, 0.000020, -0.000030, 0.012133, -0.024266, 0.000000, 0.144441, 0.003253
1329, 0.000000, 0.105621, 0.130754, -0.160205, 0.000000, 0.095833, 0.015396, -0.030793, 0.000020, -0.000030, 0.012132, -0.024263, 0.000000, 0.144466, 0.003257
1330, 0.000000, 0.105661, 0.130760, -0.160223, 0.000000, 0.095821, 0.015396, -0.030791, 0.000020, -0.000030, 0.012131, -0.024262, 0.000000, 0.144484, 0.003261
1331, 0.000000, 0.105685, 0.130767, -0.160238, 0.000000, 0.095813, 0.015395, -0.030791, 0.000020, -0.000030, 0.012131, -0.024261, 0.000000, 0.144493, 0.003265
1332, 0.000000, 0.105690, 0.130775, -0.160249, 0.000000, 0.095813, 0.015396, -0.030791, 0.000020, -0.000030, 0.012131, -0.024262, 0.000000, 0.144493, 0.003269
1333, 0.000000, 0.105674, 0.130784, -0.160258, 0.000000, 0.095822, 0.015396, -0.030792, 0.000020, -0.000030, 0.012132, -0.024265, 0.000000, 0.144485, 0.003274
1334, 0.000000, 0.105636, 0.130794, -0.160263, 0.000000, 0.095842, 0.015397, -0.030793, 0.000020, -0.000030, 0.012134, -0.024269, 0.000000, 0.144469, 0.003279
1335, 0.000000, 0.105577, 0.130805, -0.160265, 0.000000, 0.095872, 0.015398, -0.030795, 0.000020, -0.000030, 0.012137, -0.024275, 0.000000, 0.144445, 0.003284
1336, 0.000000, 0.105500, 0.130817, -0.160265, 0.000000, 0.095911, 0.015399, -0.030798, 0.000020, -0.000030, 0.012141, -0.024282, 0.000000, 0.144413, 0.003290
1337, 0.000000, 0.105410, 0.130829, -0.160262, 0.000000, 0.095953, 0.015401, -0.030801, 0.000020, -0.000030, 0.012145, -0.024290, 0.000000, 0.144376, 0.003297
1338, 0.000000, 0.105310, 0.130842, -0.160256, 0.000000, 0.095996, 0.015402, -0.030805, 0.000020, -0.000030, 0.012149, -0.024299, 0.000000, 0.144332, 0.003304
1339, 0.000000, 0.105206, 0.130856, -0.160247, 0.000000, 0.096036, 0.015404, -0.030809, 0.000020, -0.000030, 0.012154, -0.024307, 0.000000, 0.144283, 0.003311
1340, 0.000000, 0.105102, 0.130870, -0.160237, 0.000000, 0.096069, 0.015407, -0.030813, 0.000020, -0.000030, 0.012158, -0.024316, 0.000000, 0.144230, 0.003318
1341, 0.000000, 0.104998, 0.130884, -0.160225, 0.000000, 0.096096, 0.015409, -0.030817, 0.000020, -0.000030, 0.012162, -0.024323, 0.000000, 0.144174, 0.003325
1342, 0.000000, 0.104894, 0.130897, -0.160210, 0.000000, 0.096119, 0.015411, -0.030822, 0.000020, -0.000030, 0.012165, -0.024331, 0.000000, 0.144114, 0.003331
1343, 0.000000, 0.104788, 0.130911, -0.160195, 0.000000, 0.096140, 0.015413, -0.030826, 0.000020, -0.000030, 0.012169, -0.024337, 0.000000, 0.144053, 0.003337
1344, 0.000000, 0.104681, 0.130924, -0.160178, 0.000000, 0.096162, 0.015415, -0.030831, 0.000020, -0.000030, 0.012172, -0.024344, 0.000000, 0.143991, 0.003342
1345, 0.000000, 0.104575, 0.130937, -0.160161, 0.000000, 0.096180, 0.015418, -0.030835, 0.000020, -0.000030, 0.012174, -0.024349, 0.000000, 0.143929, 0.003347
1346, 0.000000, 0.104475, 0.130948, -0.160143, 0.000000, 0.096194, 0.015420, -0.030839, 0.000020, -0.000030, 0.012177, -0.024353, 0.000000, 0.143869, 0.003351
1347, 0.000000, 0.104383, 0.130960, -0.160125, 0.000000, 0.096202, 0.015422, -0.030843, 0.000020, -0.000030, 0.012178, -0.024356, 0.000000, 0.143810, 0.003355
1348, 0.000000, 0.104299, 0.130970, -0.160107, 0.000000, 0.096205, 0.015424, -0.030847, 0.000020, -0.000030, 0.012179, -0.024358, 0.000000, 0.143755, 0.003359
1349, 0.000000, 0.104223, 0.130979, -0.160090, 0.000000, 0.096205, 0.015425, -0.030851, 0.000020, -0.000030, 0.012179, -0.024358, 0.000000, 0.143704, 0.003364
1350, 0.000000, 0.104156, 0.130987, -0.160073, 0.000000, 0.096201, 0.015427, -0.030854, 0.000020, -0.000030, 0.012178, -0.024357, 0.000000, 0.143657, 0.003368
1351, 0.000000, 0.104098, 0.130994, -0.160058, 0.000000, 0.096195, 0.015428, -0.030857, 0.000020, -0.000030, 0.012177, -0.024355, 0.000000, 0.143615, 0.003372
1352, 0.000000, 0.104050, 0.131000, -0.160044, 0.000000, 0.096186, 0.015430, -0.030859, 0.000020, -0.000030, 0.012176, -0.024352, 0.000000, 0.143578, 0.003376
1353, 0.000000, 0.104011, 0.131005, -0.160031, 0.000000, 0.096177, 0.015431, -0.030861, 0.000020, -0.000030, 0.012174, -0.024349, 0.000000, 0.143547, 0.003379
1354, 0.000000, 0.103980, 0.131009, -0.160020, 0.000000, 0.096167, 0.015431, -0.030863, 0.000020, -0.000030, 0.012173, -0.024345, 0.000000, 0.143522, 0.003382
1355, 0.000000, 0.103957, 0.131011, -0.160011, 0.000000, 0.096160, 0.015432, -0.030864, 0.000020, -0.000030, 0.012171, -0.024342, 0.000000, 0.143504, 0.003385
1356, 0.000000, 0.103940, 0.131012, -0.160004, 0.000000, 0.096156, 0.015433, -0.030865, 0.000020, -0.000030, 0.012170, -0.024339, 0.000000, 0.143492, 0.003387
1357, 0.000000, 0.103930, 0.131012, -0.159999, 0.000000, 0.096155, 0.015433, -0.030866, 0.000020, -0.000030, 0.012168, -0.024337, 0.000000, 0.143487, 0.003389
1358, 0.000000, 0.103930, 0.131010, -0.159996, 0.000000, 0.096155, 0.015433, -0.030866, 0.000020, -0.000030, 0.012167, -0.024335, 0.000000, 0.143489, 0.003392
1359, 0.000000, 0.103941, 0.131007, -0.159996, 0.000000, 0.096155, 0.015433, -0.030866, 0.000020, -0.000030, 0.012167, -0.024333, 0.000000, 0.143499, 0.003394
1360, 0.000000, 0.103963, 0.131003, -0.159997, 0.000000, 0.096153, 0.015433, -0.030866, 0.000020, -0.000030, 0.012166, -0.024331, 0.000000, 0.143515, 0.003396
1361, 0.000000, 0.103997, 0.130998, -0.160001, 0.000000, 0.096151, 0.015432, -0.030865, 0.000020, -0.000030, 0.012165, -0.024330, 0.000000, 0.143538, 0.003398
1362, 0.000000, 0.104041, 0.130992, -0.160006, 0.000000, 0.096147, 0.015432, -0.030864, 0.000020, -0.000030, 0.012164, -0.024329, 0.000000, 0.143568, 0.003400
1363, 0.000000, 0.104095, 0.130984, -0.160014, 0.000000, 0.096143, 0.015431, -0.030862, 0.000020, -0.000030, 0.012164, -0.024327, 0.000000, 0.143604, 0.003402
1364, 0.000000, 0.104157, 0.130976, -0.160024, 0.000000, 0.096140, 0.015430, -0.030860, 0.000020, -0.000030, 0.012163, -0.024326, 0.000000, 0.143646, 0.003405
1365, 0.000000, 0.104225, 0.130966, -0.160035, 0.000000, 0.096137, 0.015429, -0.030858, 0.000020, -0.000030, 0.012162, -0.024324, 0.000000, 0.143693, 0.003407
1366, 0.000000, 0.104301, 0.130956, -0.160048, 0.000000, 0.096134, 0.015428, -0.030855, 0.000020, -0.000030, 0.012161, -0.024322, 0.000000, 0.143745, 0.003409
1367, 0.000000, 0.104387, 0.130945, -0.160062, 0.000000, 0.096127, 0.015426, -0.030853, 0.000020, -0.000030, 0.012160, -0.024319, 0.000000, 0.143801, 0.003412
1368, 0.000000, 0.104485, 0.130933, -0.160078, 0.000000, 0.096111, 0.015425, -0.030850, 0.000020, -0.000030, 0.012158, -0.024316, 0.000000, 0.143859, 0.003413
1369, 0.000000, 0.104595, 0.130920, -0.160094, 0.000000, 0.096086, 0.015423, -0.030847, 0.000020, -0.000030, 0.012156, -0.024312, 0.000000, 0.143920, 0.003415
1370, 0.000000, 0.104714, 0.130908, -0.160110, 0.000000, 0.096056, 0.015422, -0.030844, 0.000020, -0.000030, 0.012154, -0.024307, 0.000000, 0.143982, 0.003416
1371, 0.000000, 0.104836, 0.130894, -0.160127, 0.000000, 0.096023, 0.015420, -0.030841, 0.000020, -0.000030, 0.012151, -0.024303, 0.000000, 0.144045, 0.003417
1372, 0.000000, 0.104954, 0.130881, -0.160144, 0.000000, 0.095993, 0.015419, -0.030838, 0.000020, -0.000030, 0.012150, -0.024299, 0.000000, 0.144107, 0.003419
1373, 0.000000, 0.105064, 0.130868, -0.160160, 0.000000, 0.095972, 0.015418, -0.030835, 0.000020, -0.000030, 0.012149, -0.024297, 0.000000, 0.144168, 0.003420
1374, 0.000000, 0.105161, 0.130854, -0.160176, 0.000000, 0.095961, 0.015416, -0.030833, 0.000020, -0.000030, 0.012148, -0.024296, 0.000000, 0.144227, 0.003423
1375, 0.000000, 0.105245, 0.130842, -0.160191, 0.000000, 0.095961, 0.015415, -0.030831, 0.000020, -0.000030, 0.012149, -0.024297, 0.000000, 0.144283, 0.003426
1376, 0.000000, 0.105318, 0.130829, -0.160205, 0.000000, 0.095966, 0.015415, -0.030829, 0.000020, -0.000030, 0.012150, -0.024299, 0.000000, 0.144335, 0.003430
1377, 0.000000, 0.105383, 0.130818, -0.160218, 0.000000, 0.095974, 0.015414, -0.030828, 0.000020, -0.000030, 0.012151, -0.024302, 0.000000, 0.144383, 0.003435
1378, 0.000000, 0.105441, 0.130807, -0.160229, 0.000000, 0.095983, 0.015414, -0.030827, 0.000020, -0.000030, 0.012153, -0.024305, 0.000000, 0.144426, 0.003440
1379, 0.000000, 0.105492, 0.130797, -0.160239, 0.000000, 0.095992, 0.015413, -0.030827, 0.000020, -0.000030, 0.012155, -0.024309, 0.000000, 0.144463, 0.003445
1380, 0.000000, 0.105533, 0.130787, -0.160247, 0.000000, 0.096001, 0.015413, -0.030827, 0.000020, -0.000030, 0.012157, -0.024313, 0.000000, 0.144494, 0.003450
