TIME_STEP, acou_kinetic, dipo_kinetic, short_range, long_range, dipole_E_field, unharmonic, homo_strain, homo_coupling, homo_strain_int, homo_coupling_i, inho_strain, inho_coupling, inho_modulation, total_energy, H_Nose_Poincare
1044, 0.000000, 0.101732, 0.131892, -0.160202, 0.000000, 0.095961, 0.015415, -0.030829, 0.000116, 0.000028, 0.012098, -0.024197, 0.000000, 0.142013, 0.002363
1045, 0.000000, 0.101875, 0.131874, -0.160218, 0.000000, 0.095914, 0.015412, -0.030825, 0.000116, 0.000028, 0.012091, -0.024182, 0.000000, 0.142084, 0.002366
1046, 0.000000, 0.102048, 0.131854, -0.160242, 0.000000, 0.095866, 0.015410, -0.030819, 0.000116, 0.000028, 0.012084, -0.024167, 0.000000, 0.142176, 0.002368
1047, 0.000000, 0.102251, 0.131831, -0.160273, 0.000000, 0.095817, 0.015406, -0.030813, 0.000116, 0.000028, 0.012076, -0.024153, 0.000000, 0.142288, 0.002370
1048, 0.000000, 0.102480, 0.131807, -0.160309, 0.000000, 0.095768, 0.015402, -0.030805, 0.000116, 0.000028, 0.012069, -0.024138, 0.000000, 0.142418, 0.002372
1049, 0.000000, 0.102732, 0.131780, -0.160352, 0.000000, 0.095721, 0.015398, -0.030796, 0.000116, 0.000028, 0.012062, -0.024125, 0.000000, 0.142565, 0.002375
1050, 0.000000, 0.103002, 0.131752, -0.160400, 0.000000, 0.095677, 0.015393, -0.030787, 0.000116, 0.000028, 0.012056, -0.024111, 0.000000, 0.142726, 0.002378
1051, 0.000000, 0.103288, 0.131722, -0.160452, 0.000000, 0.095636, 0.015388, -0.030777, 0.000116, 0.000028, 0.012050, -0.024099, 0.000000, 0.142900, 0.002382
1052, 0.000000, 0.103585, 0.131692, -0.160507, 0.000000, 0.095597, 0.015383, -0.030766, 0.000116, 0.000028, 0.012044, -0.024088, 0.000000, 0.143084, 0.002386
1053, 0.000000, 0.103891, 0.131661, -0.160565, 0.000000, 0.095560, 0.015378, -0.030755, 0.000116, 0.000028, 0.012038, -0.024077, 0.000000, 0.143275, 0.002390
1054, 0.000000, 0.104203, 0.131630, -0.160625, 0.000000, 0.095524, 0.015372, -0.030744, 0.000116, 0.000028, 0.012033, -0.024066, 0.000000, 0.143470, 0.002394
1055, 0.000000, 0.104517, 0.131599, -0.160686, 0.000000, 0.095488, 0.015367, -0.030733, 0.000116, 0.000028, 0.012028, -0.024057, 0.000000, 0.143667, 0.002397
1056, 0.000000, 0.104830, 0.131568, -0.160747, 0.000000, 0.095453, 0.015361, -0.030722, 0.000116, 0.000028, 0.012024, -0.024048, 0.000000, 0.143863, 0.002401
1057, 0.000000, 0.105135, 0.131539, -0.160807, 0.000000, 0.095420, 0.015356, -0.030712, 0.000116, 0.000028, 0.012020, -0.024040, 0.000000, 0.144055, 0.002404
1058, 0.000000, 0.105428, 0.131510, -0.160865, 0.000000, 0.095392, 0.015351, -0.030702, 0.000116, 0.000028, 0.012017, -0.024033, 0.000000, 0.144241, 0.002407
1059, 0.000000, 0.105704, 0.131482, -0.160921, 0.000000, 0.095368, 0.015346, -0.030692, 0.000116, 0.000028, 0.012014, -0.024027, 0.000000, 0.144419, 0.002411
1060, 0.000000, 0.105963, 0.131457, -0.160972, 0.000000, 0.095347, 0.015342, -0.030684, 0.000116, 0.000028, 0.012012, -0.024023, 0.000000, 0.144585, 0.002416
1061, 0.000000, 0.106203, 0.131433, -0.161020, 0.000000, 0.095325, 0.015338, -0.030676, 0.000116, 0.000028, 0.012010, -0.024020, 0.000000, 0.144737, 0.002420
1062, 0.000000, 0.106419, 0.131412, -0.161062, 0.000000, 0.095306, 0.015335, -0.030670, 0.000116, 0.000028, 0.012010, -0.024019, 0.000000, 0.144874, 0.002424
1063, 0.000000, 0.106602, 0.131393, -0.161099, 0.000000, 0.095294, 0.015332, -0.030665, 0.000116, 0.000028, 0.012010, -0.024020, 0.000000, 0.144992, 0.002428
1064, 0.000000, 0.106745, 0.131377, -0.161129, 0.000000, 0.095297, 0.015330, -0.030661, 0.000116, 0.000028, 0.012012, -0.024024, 0.000000, 0.145091, 0.002433
1065, 0.000000, 0.106841, 0.131363, -0.161153, 0.000000, 0.095318, 0.015329, -0.030658, 0.000116, 0.000028, 0.012015, -0.024031, 0.000000, 0.145168, 0.002437
1066, 0.000000, 0.106891, 0.131352, -0.161170, 0.000000, 0.095354, 0.015328, -0.030657, 0.000116, 0.000028, 0.012020, -0.024040, 0.000000, 0.145224, 0.002441
1067, 0.000000, 0.106900, 0.131345, -0.161179, 0.000000, 0.095401, 0.015328, -0.030657, 0.000116, 0.000028, 0.012026, -0.024052, 0.000000, 0.145256, 0.002445
1068, 0.000000, 0.106872, 0.131340, -0.161181, 0.000000, 0.095451, 0.015329, -0.030658, 0.000116, 0.000028, 0.012032, -0.024064, 0.000000, 0.145264, 0.002447
1069, 0.000000, 0.106814, 0.131337, -0.161176, 0.000000, 0.095500, 0.015330, -0.030661, 0.000116, 0.000028, 0.012039, -0.024078, 0.000000, 0.145250, 0.002448
1070, 0.000000, 0.106726, 0.131338, -0.161163, 0.000000, 0.095545, 0.015332, -0.030665, 0.000116, 0.000028, 0.012046, -0.024091, 0.000000, 0.145213, 0.002448
1071, 0.000000, 0.106612, 0.131341, -0.161143, 0.000000, 0.095588, 0.015335, -0.030670, 0.000116, 0.000028, 0.012052, -0.024105, 0.000000, 0.145154, 0.002448
1072, 0.000000, 0.106473, 0.131346, -0.161116, 0.000000, 0.095627, 0.015338, -0.030676, 0.000116, 0.000028, 0.012059, -0.024118, 0.000000, 0.145077, 0.002449
1073, 0.000000, 0.106312, 0.131353, -0.161083, 0.000000, 0.095662, 0.015342, -0.030683, 0.000116, 0.000028, 0.012065, -0.024130, 0.000000, 0.144981, 0.002450
1074, 0.000000, 0.106130, 0.131363, -0.161044, 0.000000, 0.095692, 0.015346, -0.030691, 0.000116, 0.000028, 0.012071, -0.024142, 0.000000, 0.144868, 0.002451
1075, 0.000000, 0.105929, 0.131374, -0.160999, 0.000000, 0.095720, 0.015350, -0.030700, 0.000116, 0.000028, 0.012077, -0.024154, 0.000000, 0.144741, 0.002453
1076, 0.000000, 0.105710, 0.131386, -0.160949, 0.000000, 0.095746, 0.015355, -0.030710, 0.000116, 0.000028, 0.012082, -0.024165, 0.000000, 0.144600, 0.002456
1077, 0.000000, 0.105473, 0.131400, -0.160894, 0.000000, 0.095774, 0.015360, -0.030720, 0.000116, 0.000028, 0.012088, -0.024176, 0.000000, 0.144449, 0.002459
1078, 0.000000, 0.105221, 0.131415, -0.160836, 0.000000, 0.095804, 0.015365, -0.030730, 0.000116, 0.000028, 0.012094, -0.024188, 0.000000, 0.144288, 0.002462
1079, 0.000000, 0.104954, 0.131430, -0.160776, 0.000000, 0.095838, 0.015371, -0.030741, 0.000116, 0.000028, 0.012100, -0.024200, 0.000000, 0.144120, 0.002465
1080, 0.000000, 0.104676, 0.131446, -0.160713, 0.000000, 0.095877, 0.015376, -0.030753, 0.000116, 0.000028, 0.012106, -0.024212, 0.000000, 0.143948, 0.002469
1081, 0.000000, 0.104393, 0.131462, -0.160649, 0.000000, 0.095918, 0.015382, -0.030764, 0.000116, 0.000028, 0.012112, -0.024225, 0.000000, 0.143774, 0.002472
1082, 0.000000, 0.104108, 0.131478, -0.160584, 0.000000, 0.095961, 0.015388, -0.030775, 0.000116, 0.000028, 0.012119, -0.024238, 0.000000, 0.143600, 0.002475
1083, 0.000000, 0.103826, 0.131493, -0.160520, 0.000000, 0.096004, 0.015393, -0.030786, 0.000116, 0.000028, 0.012125, -0.024251, 0.000000, 0.143428, 0.002479
1084, 0.000000, 0.103552, 0.131507, -0.160457, 0.000000, 0.096047, 0.015398, -0.030797, 0.000116, 0.000028, 0.012132, -0.024263, 0.000000, 0.143263, 0.002482
1085, 0.000000, 0.103292, 0.131520, -0.160396, 0.000000, 0.096086, 0.015403, -0.030807, 0.000116, 0.000028, 0.012138, -0.024275, 0.000000, 0.143104, 0.002485
1086, 0.000000, 0.103049, 0.131531, -0.160338, 0.000000, 0.096120, 0.015408, -0.030816, 0.000116, 0.000028, 0.012143, -0.024286, 0.000000, 0.142956, 0.002488
1087, 0.000000, 0.102828, 0.131541, -0.160283, 0.000000, 0.096149, 0.015412, -0.030825, 0.000116, 0.000028, 0.012148, -0.024296, 0.000000, 0.142819, 0.002491
1088, 0.000000, 0.102630, 0.131550, -0.160232, 0.000000, 0.096174, 0.015416, -0.030832, 0.000116, 0.000028, 0.012153, -0.024305, 0.000000, 0.142697, 0.002495
1089, 0.000000, 0.102458, 0.131556, -0.160187, 0.000000, 0.096195, 0.015419, -0.030839, 0.000116, 0.000028, 0.012156, -0.024312, 0.000000, 0.142590, 0.002499
1090, 0.000000, 0.102314, 0.131559, -0.160146, 0.000000, 0.096210, 0.015422, -0.030844, 0.000116, 0.000028, 0.012159, -0.024318, 0.000000, 0.142501, 0.002504
1091, 0.000000, 0.102203, 0.131561, -0.160112, 0.000000, 0.096218, 0.015424, -0.030848, 0.000116, 0.000028, 0.012161, -0.024321, 0.000000, 0.142429, 0.002508
1092, 0.000000, 0.102126, 0.131560, -0.160083, 0.000000, 0.096216, 0.015425, -0.030851, 0.000116, 0.000028, 0.012161, -0.024323, 0.000000, 0.142377, 0.002513
1093, 0.000000, 0.102084, 0.131556, -0.160061, 0.000000, 0.096208, 0.015426, -0.030852, 0.000116, 0.000028, 0.012161, -0.024322, 0.000000, 0.142343, 0.002517
1094, 0.000000, 0.102075, 0.131550, -0.160046, 0.000000, 0.096192, 0.015426, -0.030852, 0.000116, 0.000028, 0.012160, -0.024319, 0.000000, 0.142329, 0.002522
1095, 0.000000, 0.102102, 0.131541, -0.160037, 0.000000, 0.096168, 0.015425, -0.030851, 0.000116, 0.000028, 0.012157, -0.024314, 0.000000, 0.142335, 0.002526
1096, 0.000000, 0.102162, 0.131530, -0.160035, 0.000000, 0.096138, 0.015424, -0.030848, 0.000116, 0.000028, 0.012154, -0.024308, 0.000000, 0.142361, 0.002530
1097, 0.000000, 0.102254, 0.131516, -0.160039, 0.000000, 0.096103, 0.015422, -0.030844, 0.000116, 0.000028, 0.012149, -0.024299, 0.000000, 0.142406, 0.002534
1098, 0.000000, 0.102375, 0.131500, -0.160050, 0.000000, 0.096064, 0.015420, -0.030839, 0.000116, 0.000028, 0.012144, -0.024289, 0.000000, 0.142469, 0.002538
1099, 0.000000, 0.102526, 0.131482, -0.160067, 0.000000, 0.096020, 0.015417, -0.030833, 0.000116, 0.000028, 0.012139, -0.024277, 0.000000, 0.142550, 0.002543
1100, 0.000000, 0.102703, 0.131462, -0.160090, 0.000000, 0.095973, 0.015413, -0.030826, 0.000116, 0.000028, 0.012133, -0.024265, 0.000000, 0.142648, 0.002547
1101, 0.000000, 0.102904, 0.131441, -0.160118, 0.000000, 0.095924, 0.015409, -0.030818, 0.000116, 0.000028, 0.012126, -0.024252, 0.000000, 0.142760, 0.002552
1102, 0.000000, 0.103124, 0.131418, -0.160151, 0.000000, 0.095875, 0.015404, -0.030809, 0.000116, 0.000028, 0.012119, -0.024239, 0.000000, 0.142886, 0.002556
1103, 0.000000, 0.103357, 0.131394, -0.160189, 0.000000, 0.095830, 0.015399, -0.030799, 0.000116, 0.000028, 0.012113, -0.024226, 0.000000, 0.143023, 0.002562
1104, 0.000000, 0.103599, 0.131369, -0.160230, 0.000000, 0.095789, 0.015394, -0.030789, 0.000116, 0.000028, 0.012106, -0.024213, 0.000000, 0.143171, 0.002568
1105, 0.000000, 0.103849, 0.131344, -0.160275, 0.000000, 0.095752, 0.015389, -0.030778, 0.000116, 0.000028, 0.012100, -0.024200, 0.000000, 0.143326, 0.002574
1106, 0.000000, 0.104107, 0.131319, -0.160322, 0.000000, 0.095716, 0.015384, -0.030767, 0.000116, 0.000028, 0.012094, -0.024188, 0.000000, 0.143486, 0.002579
1107, 0.000000, 0.104370, 0.131294, -0.160371, 0.000000, 0.095679, 0.015378, -0.030756, 0.000116, 0.000028, 0.012088, -0.024177, 0.000000, 0.143649, 0.002584
1108, 0.000000, 0.104636, 0.131270, -0.160421, 0.000000, 0.095640, 0.015373, -0.030745, 0.000116, 0.000028, 0.012083, -0.024166, 0.000000, 0.143813, 0.002589
1109, 0.000000, 0.104900, 0.131246, -0.160471, 0.000000, 0.095600, 0.015367, -0.030735, 0.000116, 0.000028, 0.012078, -0.024155, 0.000000, 0.143974, 0.002592
1110, 0.000000, 0.105158, 0.131223, -0.160521, 0.000000, 0.095562, 0.015362, -0.030724, 0.000116, 0.000028, 0.012073, -0.024146, 0.000000, 0.144131, 0.002595
1111, 0.000000, 0.105407, 0.131202, -0.160570, 0.000000, 0.095525, 0.015357, -0.030714, 0.000116, 0.000028, 0.012068, -0.024137, 0.000000, 0.144281, 0.002598
1112, 0.000000, 0.105642, 0.131182, -0.160617, 0.000000, 0.095489, 0.015352, -0.030705, 0.000116, 0.000028, 0.012065, -0.024129, 0.000000, 0.144424, 0.002600
1113, 0.000000, 0.105861, 0.131164, -0.160662, 0.000000, 0.095457, 0.015348, -0.030696, 0.000116, 0.000028, 0.012061, -0.024123, 0.000000, 0.144555, 0.002602
1114, 0.000000, 0.106059, 0.131148, -0.160703, 0.000000, 0.095430, 0.015344, -0.030688, 0.000116, 0.000028, 0.012059, -0.024118, 0.000000, 0.144675, 0.002604
1115, 0.000000, 0.106231, 0.131134, -0.160741, 0.000000, 0.095409, 0.015340, -0.030681, 0.000116, 0.000028, 0.012057, -0.024115, 0.000000, 0.144780, 0.002607
1116, 0.000000, 0.106374, 0.131123, -0.160774, 0.000000, 0.095397, 0.015338, -0.030675, 0.000116, 0.000028, 0.012057, -0.024114, 0.000000, 0.144870, 0.002609
1117, 0.000000, 0.106483, 0.131115, -0.160803, 0.000000, 0.095396, 0.015335, -0.030670, 0.000116, 0.000028, 0.012057, -0.024114, 0.000000, 0.144942, 0.002612
1118, 0.000000, 0.106557, 0.131109, -0.160827, 0.000000, 0.095406, 0.015333, -0.030667, 0.000116, 0.000028, 0.012059, -0.024117, 0.000000, 0.144997, 0.002614
1119, 0.000000, 0.106594, 0.131106, -0.160845, 0.000000, 0.095426, 0.015332, -0.030665, 0.000116, 0.000028, 0.012061, -0.024122, 0.000000, 0.145033, 0.002617
1120, 0.000000, 0.106599, 0.131106, -0.160858, 0.000000, 0.095454, 0.015332, -0.030664, 0.000116, 0.000028, 0.012064, -0.024128, 0.000000, 0.145049, 0.002620
1121, 0.000000, 0.106574, 0.131109, -0.160865, 0.000000, 0.095484, 0.015332, -0.030664, 0.000116, 0.000028, 0.012067, -0.024134, 0.000000, 0.145047, 0.002623
1122, 0.000000, 0.106525, 0.131114, -0.160867, 0.000000, 0.095511, 0.015333, -0.030665, 0.000116, 0.000028, 0.012070, -0.024141, 0.000000, 0.145025, 0.002626
1123, 0.000000, 0.106455, 0.131122, -0.160863, 0.000000, 0.095534, 0.015334, -0.030668, 0.000116, 0.000028, 0.012074, -0.024148, 0.000000, 0.144984, 0.002628
1124, 0.000000, 0.106361, 0.131132, -0.160853, 0.000000, 0.095554, 0.015336, -0.030671, 0.000116, 0.000028, 0.012077, -0.024155, 0.000000, 0.144926, 0.002630
1125, 0.000000, 0.106244, 0.131144, -0.160838, 0.000000, 0.095574, 0.015338, -0.030676, 0.000116, 0.000028, 0.012081, -0.024163, 0.000000, 0.144851, 0.002633
1126, 0.000000, 0.106104, 0.131159, -0.160817, 0.000000, 0.095596, 0.015341, -0.030681, 0.000116, 0.000028, 0.012085, -0.024171, 0.000000, 0.144760, 0.002636
1127, 0.000000, 0.105941, 0.131175, -0.160792, 0.000000, 0.095620, 0.015344, -0.030688, 0.000116, 0.000028, 0.012090, -0.024180, 0.000000, 0.144655, 0.002639
1128, 0.000000, 0.105758, 0.131194, -0.160763, 0.000000, 0.095646, 0.015347, -0.030695, 0.000116, 0.000028, 0.012095, -0.024190, 0.000000, 0.144537, 0.002643
1129, 0.000000, 0.105556, 0.131214, -0.160730, 0.000000, 0.095676, 0.015351, -0.030703, 0.000116, 0.000028, 0.012101, -0.024201, 0.000000, 0.144408, 0.002646
1130, 0.000000, 0.105335, 0.131235, -0.160693, 0.000000, 0.095711, 0.015356, -0.030711, 0.000116, 0.000028, 0.012107, -0.024213, 0.000000, 0.144270, 0.002650
1131, 0.000000, 0.105098, 0.131257, -0.160653, 0.000000, 0.095752, 0.015360, -0.030721, 0.000116, 0.000028, 0.012113, -0.024226, 0.000000, 0.144124, 0.002654
1132, 0.000000, 0.104846, 0.131279, -0.160612, 0.000000, 0.095799, 0.015365, -0.030730, 0.000116, 0.000028, 0.012120, -0.024239, 0.000000, 0.143972, 0.002658
1133, 0.000000, 0.104586, 0.131302, -0.160569, 0.000000, 0.095850, 0.015370, -0.030740, 0.000116, 0.000028, 0.012126, -0.024253, 0.000000, 0.143818, 0.002661
1134, 0.000000, 0.104325, 0.131326, -0.160525, 0.000000, 0.095901, 0.015375, -0.030750, 0.000116, 0.000028, 0.012133, -0.024266, 0.000000, 0.143663, 0.002665
1135, 0.000000, 0.104069, 0.131348, -0.160481, 0.000000, 0.095947, 0.015380, -0.030759, 0.000116, 0.000028, 0.012139, -0.024278, 0.000000, 0.143509, 0.002668
1136, 0.000000, 0.103826, 0.131371, -0.160437, 0.000000, 0.095984, 0.015384, -0.030769, 0.000116, 0.000028, 0.012144, -0.024289, 0.000000, 0.143359, 0.002671
1137, 0.000000, 0.103597, 0.131392, -0.160395, 0.000000, 0.096014, 0.015389, -0.030778, 0.000116, 0.000028, 0.012149, -0.024298, 0.000000, 0.143214, 0.002674
1138, 0.000000, 0.103385, 0.131413, -0.160354, 0.000000, 0.096037, 0.015393, -0.030786, 0.000116, 0.000028, 0.012153, -0.024306, 0.000000, 0.143078, 0.002677
1139, 0.000000, 0.103190, 0.131432, -0.160316, 0.000000, 0.096055, 0.015397, -0.030794, 0.000116, 0.000028, 0.012156, -0.024312, 0.000000, 0.142951, 0.002680
1140, 0.000000, 0.103013, 0.131449, -0.160280, 0.000000, 0.096069, 0.015401, -0.030801, 0.000116, 0.000028, 0.012158, -0.024317, 0.000000, 0.142836, 0.002684
1141, 0.000000, 0.102856, 0.131464, -0.160248, 0.000000, 0.096081, 0.015404, -0.030808, 0.000116, 0.000028, 0.012160, -0.024321, 0.000000, 0.142734, 0.002688
1142, 0.000000, 0.102719, 0.131478, -0.160219, 0.000000, 0.096092, 0.015407, -0.030814, 0.000116, 0.000028, 0.012162, -0.024323, 0.000000, 0.142646, 0.002692
1143, 0.000000, 0.102603, 0.131490, -0.160195, 0.000000, 0.096103, 0.015409, -0.030818, 0.000116, 0.000028, 0.012162, -0.024325, 0.000000, 0.142573, 0.002697
1144, 0.000000, 0.102509, 0.131499, -0.160175, 0.000000, 0.096114, 0.015411, -0.030822, 0.000116, 0.000028, 0.012163, -0.024326, 0.000000, 0.142517, 0.002702
1145, 0.000000, 0.102440, 0.131506, -0.160160, 0.000000, 0.096122, 0.015412, -0.030824, 0.000116, 0.000028, 0.012163, -0.024326, 0.000000, 0.142478, 0.002706
1146, 0.000000, 0.102397, 0.131510, -0.160150, 0.000000, 0.096129, 0.015413, -0.030826, 0.000116, 0.000028, 0.012162, -0.024324, 0.000000, 0.142455, 0.002710
1147, 0.000000, 0.102382, 0.131512, -0.160145, 0.000000, 0.096130, 0.015413, -0.030826, 0.000116, 0.000028, 0.012161, -0.024322, 0.000000, 0.142450, 0.002714
1148, 0.000000, 0.102398, 0.131512, -0.160146, 0.000000, 0.096125, 0.015413, -0.030825, 0.000116, 0.000028, 0.012159, -0.024318, 0.000000, 0.142462, 0.002717
1149, 0.000000, 0.102449, 0.131509, -0.160151, 0.000000, 0.096108, 0.015412, -0.030823, 0.000116, 0.000028, 0.012156, -0.024312, 0.000000, 0.142491, 0.002718
1150, 0.000000, 0.102535, 0.131504, -0.160162, 0.000000, 0.096078, 0.015410, -0.030820, 0.000116, 0.000028, 0.012152, -0.024305, 0.000000, 0.142537, 0.002719
1151, 0.000000, 0.102655, 0.131497, -0.160178, 0.000000, 0.096038, 0.015408, -0.030816, 0.000116, 0.000028, 0.012148, -0.024296, 0.000000, 0.142599, 0.002719
1152, 0.000000, 0.102801, 0.131487, -0.160199, 0.000000, 0.095992, 0.015406, -0.030811, 0.000116, 0.000028, 0.012143, -0.024286, 0.000000, 0.142677, 0.002719
1153, 0.000000, 0.102967, 0.131476, -0.160224, 0.000000, 0.095946, 0.015403, -0.030805, 0.000116, 0.000028, 0.012138, -0.024275, 0.000000, 0.142770, 0.002719
1154, 0.000000, 0.103151, 0.131463, -0.160253, 0.000000, 0.095901, 0.015399, -0.030798, 0.000116, 0.000028, 0.012132, -0.024264, 0.000000, 0.142876, 0.002720
1155, 0.000000, 0.103349, 0.131448, -0.160285, 0.000000, 0.095860, 0.015395, -0.030791, 0.000116, 0.000028, 0.012127, -0.024254, 0.000000, 0.142994, 0.002721
1156, 0.000000, 0.103558, 0.131433, -0.160321, 0.000000, 0.095821, 0.015391, -0.030783, 0.000116, 0.000028, 0.012122, -0.024244, 0.000000, 0.143122, 0.002722
1157, 0.000000, 0.103776, 0.131416, -0.160359, 0.000000, 0.095786, 0.015387, -0.030775, 0.000116, 0.000028, 0.012117, -0.024234, 0.000000, 0.143258, 0.002723
1158, 0.000000, 0.103999, 0.131398, -0.160400, 0.000000, 0.095755, 0.015383, -0.030766, 0.000116, 0.000028, 0.012112, -0.024225, 0.000000, 0.143401, 0.002724
1159, 0.000000, 0.104227, 0.131380, -0.160441, 0.000000, 0.095725, 0.015379, -0.030757, 0.000116, 0.000028, 0.012108, -0.024216, 0.000000, 0.143549, 0.002725
1160, 0.000000, 0.104458, 0.131361, -0.160484, 0.000000, 0.095696, 0.015374, -0.030748, 0.000116, 0.000028, 0.012104, -0.024207, 0.000000, 0.143699, 0.002726
1161, 0.000000, 0.104689, 0.131342, -0.160526, 0.000000, 0.095669, 0.015370, -0.030740, 0.000116, 0.000028, 0.012099, -0.024198, 0.000000, 0.143849, 0.002727
1162, 0.000000, 0.104915, 0.131323, -0.160568, 0.000000, 0.095643, 0.015366, -0.030731, 0.000116, 0.000028, 0.012095, -0.024190, 0.000000, 0.143998, 0.002728
1163, 0.000000, 0.105137, 0.131305, -0.160609, 0.000000, 0.095618, 0.015361, -0.030723, 0.000116, 0.000028, 0.012090, -0.024181, 0.000000, 0.144143, 0.002729
1164, 0.000000, 0.105353, 0.131287, -0.160648, 0.000000, 0.095591, 0.015358, -0.030715, 0.000116, 0.000028, 0.012086, -0.024172, 0.000000, 0.144284, 0.002731
1165, 0.000000, 0.105563, 0.131270, -0.160684, 0.000000, 0.095560, 0.015354, -0.030708, 0.000116, 0.000028, 0.012082, -0.024164, 0.000000, 0.144417, 0.002732
1166, 0.000000, 0.105767, 0.131254, -0.160718, 0.000000, 0.095523, 0.015351, -0.030701, 0.000116, 0.000028, 0.012078, -0.024156, 0.000000, 0.144541, 0.002734
1167, 0.000000, 0.105955, 0.131239, -0.160748, 0.000000, 0.095487, 0.015348, -0.030696, 0.000116, 0.000028, 0.012074, -0.024149, 0.000000, 0.144655, 0.002736
1168, 0.000000, 0.106120, 0.131226, -0.160775, 0.000000, 0.095458, 0.015345, -0.030691, 0.000116, 0.000028, 0.012072, -0.024144, 0.000000, 0.144755, 0.002739
1169, 0.000000, 0.106253, 0.131214, -0.160797, 0.000000, 0.095443, 0.015344, -0.030687, 0.000116, 0.000028, 0.012071, -0.024142, 0.000000, 0.144842, 0.002742
1170, 0.000000, 0.106351, 0.131204, -0.160815, 0.000000, 0.095443, 0.015342, -0.030684, 0.000116, 0.000028, 0.012071, -0.024142, 0.000000, 0.144914, 0.002745
1171, 0.000000, 0.106414, 0.131196, -0.160828, 0.000000, 0.095458, 0.015341, -0.030683, 0.000116, 0.000028, 0.012073, -0.024146, 0.000000, 0.144969, 0.002749
1172, 0.000000, 0.106443, 0.131189, -0.160835, 0.000000, 0.095482, 0.015341, -0.030682, 0.000116, 0.000028, 0.012076, -0.024151, 0.000000, 0.145007, 0.002752
1173, 0.000000, 0.106443, 0.131185, -0.160838, 0.000000, 0.095514, 0.015342, -0.030683, 0.000116, 0.000028, 0.012080, -0.024159, 0.000000, 0.145028, 0.002756
1174, 0.000000, 0.106414, 0.131183, -0.160835, 0.000000, 0.095552, 0.015343, -0.030685, 0.000116, 0.000028, 0.012084, -0.024169, 0.000000, 0.145031, 0.002759
1175, 0.000000, 0.106358, 0.131183, -0.160828, 0.000000, 0.095594, 0.015344, -0.030688, 0.000116, 0.000028, 0.012090, -0.024180, 0.000000, 0.145017, 0.002762
1176, 0.000000, 0.106277, 0.131184, -0.160815, 0.000000, 0.095639, 0.015346, -0.030692, 0.000116, 0.000028, 0.012096, -0.024191, 0.000000, 0.144987, 0.002766
1177, 0.000000, 0.106174, 0.131188, -0.160797, 0.000000, 0.095683, 0.015349, -0.030697, 0.000116, 0.000028, 0.012102, -0.024203, 0.000000, 0.144942, 0.002769
1178, 0.000000, 0.106053, 0.131192, -0.160775, 0.000000, 0.095726, 0.015352, -0.030703, 0.000116, 0.000028, 0.012108, -0.024215, 0.000000, 0.144881, 0.002773
1179, 0.000000, 0.105914, 0.131199, -0.160748, 0.000000, 0.095766, 0.015355, -0.030710, 0.000116, 0.000028, 0.012114, -0.024227, 0.000000, 0.144807, 0.002777
1180, 0.000000, 0.105760, 0.131207, -0.160717, 0.000000, 0.095805, 0.015359, -0.030717, 0.000116, 0.000028, 0.012119, -0.024239, 0.000000, 0.144722, 0.002782
1181, 0.000000, 0.105592, 0.131216, -0.160684, 0.000000, 0.095844, 0.015363, -0.030725, 0.000116, 0.000028, 0.012125, -0.024250, 0.000000, 0.144625, 0.002786
1182, 0.000000, 0.105411, 0.131226, -0.160647, 0.000000, 0.095882, 0.015367, -0.030733, 0.000116, 0.000028, 0.012131, -0.024261, 0.000000, 0.144519, 0.002792
1183, 0.000000, 0.105218, 0.131237, -0.160607, 0.000000, 0.095922, 0.015371, -0.030742, 0.000116, 0.000028, 0.012136, -0.024272, 0.000000, 0.144407, 0.002797
1184, 0.000000, 0.105015, 0.131249, -0.160566, 0.000000, 0.095963, 0.015376, -0.030751, 0.000116, 0.000028, 0.012141, -0.024282, 0.000000, 0.144288, 0.002804
1185, 0.000000, 0.104805, 0.131261, -0.160523, 0.000000, 0.096006, 0.015380, -0.030761, 0.000116, 0.000028, 0.012146, -0.024293, 0.000000, 0.144166, 0.002810
1186, 0.000000, 0.104589, 0.131273, -0.160479, 0.000000, 0.096051, 0.015385, -0.030770, 0.000116, 0.000028, 0.012152, -0.024303, 0.000000, 0.144041, 0.002817
1187, 0.000000, 0.104373, 0.131285, -0.160435, 0.000000, 0.096095, 0.015390, -0.030779, 0.000116, 0.000028, 0.012157, -0.024313, 0.000000, 0.143916, 0.002823
1188, 0.000000, 0.104163, 0.131297, -0.160391, 0.000000, 0.096135, 0.015394, -0.030788, 0.000116, 0.000028, 0.012161, -0.024323, 0.000000, 0.143792, 0.002829
1189, 0.000000, 0.103965, 0.131309, -0.160348, 0.000000, 0.096166, 0.015398, -0.030797, 0.000116, 0.000028, 0.012165, -0.024331, 0.000000, 0.143672, 0.002835
1190, 0.000000, 0.103783, 0.131319, -0.160306, 0.000000, 0.096186, 0.015402, -0.030805, 0.000116, 0.000028, 0.012169, -0.024338, 0.000000, 0.143556, 0.002840
1191, 0.000000, 0.103621, 0.131329, -0.160266, 0.000000, 0.096196, 0.015406, -0.030813, 0.000116, 0.000028, 0.012171, -0.024343, 0.000000, 0.143446, 0.002844
1192, 0.000000, 0.103476, 0.131337, -0.160229, 0.000000, 0.096198, 0.015410, -0.030819, 0.000116, 0.000028, 0.012173, -0.024347, 0.000000, 0.143344, 0.002848
